person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,cb_person_codes,x_test_indices,y_test,y_pred
34,112123,MORTGAGE,2.0,EDUCATION,12800,8.94,0,0.11,N,6,1,26007,0,0
32,112445,MORTGAGE,4.0,DEBTCONSOLIDATION,6000,5.42,0,0.05,N,10,1,26011,0,0
33,40000,RENT,15.0,PERSONAL,15000,9.88,1,0.38,N,5,1,26012,1,1
28,27600,OWN,2.0,HOMEIMPROVEMENT,6000,8.9,0,0.22,N,8,1,26024,0,0
27,113004,MORTGAGE,11.0,VENTURE,15000,8.94,0,0.13,N,8,1,26030,0,0
34,113500,OWN,4.0,HOMEIMPROVEMENT,3000,6.39,0,0.03,N,8,1,26034,0,0
33,114000,MORTGAGE,0.0,EDUCATION,16000,16.77,0,0.14,N,5,1,26036,0,0
28,27504,OWN,4.0,PERSONAL,2000,11.12,0,0.07,N,8,1,26043,0,0
27,114000,MORTGAGE,7.0,EDUCATION,20000,13.06,0,0.18,Y,8,0,26045,0,0
29,114000,MORTGAGE,11.0,MEDICAL,14000,10.99,0,0.12,N,6,1,26047,0,0
32,86700,MORTGAGE,16.0,MEDICAL,20000,14.74,1,0.2,N,9,1,26048,1,1
31,114996,MORTGAGE,8.0,DEBTCONSOLIDATION,15000,6.92,0,0.13,N,8,1,26055,0,0
28,115000,MORTGAGE,12.0,EDUCATION,22000,7.51,0,0.19,N,7,1,26059,0,0
27,115000,MORTGAGE,11.0,PERSONAL,14400,12.69,0,0.13,N,6,1,26060,0,0
27,44000,RENT,2.0,MEDICAL,15000,11.48,1,0.34,N,5,1,26065,1,1
32,44400,RENT,5.0,VENTURE,15000,16.49,1,0.34,Y,5,0,26067,1,1
29,115000,MORTGAGE,13.0,DEBTCONSOLIDATION,5000,6.03,0,0.04,N,9,1,26070,0,0
28,115000,MORTGAGE,3.0,MEDICAL,18500,10.99,0,0.16,N,7,1,26072,0,0
33,115000,MORTGAGE,6.0,MEDICAL,10500,13.49,0,0.09,N,9,1,26077,0,0
29,115000,MORTGAGE,10.0,VENTURE,5600,13.43,0,0.05,Y,8,0,26084,0,0
28,115000,MORTGAGE,3.0,PERSONAL,4500,12.68,0,0.04,N,7,1,26085,0,0
28,115000,MORTGAGE,12.0,DEBTCONSOLIDATION,18000,10.37,0,0.16,N,7,1,26088,0,0
27,115000,MORTGAGE,3.0,HOMEIMPROVEMENT,24000,10.99,0,0.21,N,7,1,26089,0,0
33,115000,OWN,2.0,VENTURE,14400,11.14,0,0.13,N,5,1,26101,0,0
27,115000,MORTGAGE,4.0,MEDICAL,9600,12.87,0,0.08,N,9,1,26102,0,0
29,35000,RENT,12.0,DEBTCONSOLIDATION,1800,5.42,0,0.05,N,7,1,26125,0,0
30,117500,MORTGAGE,0.0,EDUCATION,13500,8.49,0,0.11,N,7,1,26131,0,0
30,117500,MORTGAGE,3.0,PERSONAL,17500,7.37,0,0.15,N,6,1,26133,0,0
33,26400,OWN,13.0,VENTURE,7000,11.36,0,0.27,N,9,1,26136,0,0
27,117832,MORTGAGE,4.0,HOMEIMPROVEMENT,12500,6.17,0,0.11,N,7,1,26137,0,0
31,118000,MORTGAGE,8.0,MEDICAL,6000,12.69,0,0.05,N,9,1,26139,0,0
28,48000,RENT,5.0,PERSONAL,15000,11.99,1,0.31,N,7,1,26146,1,1
29,26000,OWN,5.0,VENTURE,4500,11.71,0,0.17,N,5,1,26151,0,0
32,119000,MORTGAGE,12.0,PERSONAL,18000,10.99,0,0.15,N,7,1,26152,0,0
34,26000,OWN,0.0,MEDICAL,3000,8.49,0,0.12,N,9,1,26163,0,0
29,120000,MORTGAGE,11.0,VENTURE,16000,12.42,0,0.13,N,9,1,26166,0,0
29,120000,MORTGAGE,12.0,VENTURE,12000,10.65,0,0.1,N,9,1,26174,0,0
30,43992,RENT,2.0,PERSONAL,15000,13.24,1,0.34,N,7,1,26178,1,1
27,50000,RENT,3.0,VENTURE,15000,16.77,0,0.3,N,5,1,26180,0,0
30,120000,MORTGAGE,15.0,EDUCATION,11000,6.03,0,0.09,N,5,1,26185,0,0
28,50000,RENT,4.0,PERSONAL,15000,7.49,0,0.3,N,6,1,26195,0,0
31,120000,MORTGAGE,15.0,PERSONAL,7500,10.99,0,0.06,N,9,1,26207,0,0
27,120000,MORTGAGE,11.0,PERSONAL,8000,5.99,0,0.07,N,6,1,26208,0,0
30,108000,MORTGAGE,0.0,DEBTCONSOLIDATION,4925,10.99,1,0.05,N,9,1,26210,1,0
34,50000,RENT,0.0,HOMEIMPROVEMENT,15000,12.72,0,0.3,Y,9,0,26216,0,0
28,120000,MORTGAGE,11.0,EDUCATION,14400,10.74,0,0.12,N,10,1,26223,0,0
32,50880,RENT,6.0,PERSONAL,15000,20.25,0,0.29,Y,5,0,26232,0,0
34,120000,MORTGAGE,10.0,EDUCATION,20000,10.37,0,0.17,N,10,1,26233,0,0
33,120000,MORTGAGE,17.0,PERSONAL,15000,5.79,0,0.13,N,9,1,26241,0,0
27,120000,MORTGAGE,11.0,PERSONAL,8000,12.61,0,0.07,N,9,1,26244,0,0
31,120000,MORTGAGE,6.0,PERSONAL,25000,16.32,0,0.21,Y,7,0,26253,0,0
30,120000,MORTGAGE,6.0,EDUCATION,14000,7.88,0,0.12,N,6,1,26254,0,0
28,120000,MORTGAGE,0.0,PERSONAL,20000,10.99,0,0.17,N,5,1,26259,0,0
29,120000,MORTGAGE,10.0,PERSONAL,4700,7.14,0,0.04,N,6,1,26273,0,0
30,38400,RENT,6.0,DEBTCONSOLIDATION,1600,13.49,0,0.04,N,10,1,26280,0,0
27,33000,RENT,11.0,HOMEIMPROVEMENT,1600,16.89,1,0.05,Y,5,0,26282,1,1
30,120000,MORTGAGE,14.0,VENTURE,7500,15.65,0,0.06,N,5,1,26285,0,0
35,34000,RENT,1.0,VENTURE,1600,14.84,1,0.05,Y,6,0,26286,1,1
32,36000,RENT,5.0,DEBTCONSOLIDATION,1600,14.09,1,0.04,Y,9,0,26288,1,1
27,120000,MORTGAGE,11.0,HOMEIMPROVEMENT,10000,11.14,0,0.08,N,6,1,26300,0,0
28,120000,MORTGAGE,12.0,VENTURE,20000,9.45,0,0.17,N,10,1,26303,0,0
31,91800,MORTGAGE,0.0,MEDICAL,2225,7.43,1,0.02,N,5,1,26306,1,0
32,120000,MORTGAGE,16.0,HOMEIMPROVEMENT,6000,12.17,0,0.05,N,8,1,26308,0,0
34,120602,MORTGAGE,4.0,MEDICAL,20000,14.79,0,0.17,N,8,1,26317,0,0
28,92801,MORTGAGE,12.0,MEDICAL,20000,14.74,1,0.18,Y,8,0,26326,1,1
28,122000,MORTGAGE,11.0,VENTURE,15000,16.77,0,0.12,Y,5,0,26330,0,0
27,122000,MORTGAGE,1.0,DEBTCONSOLIDATION,8000,7.88,0,0.07,N,6,1,26334,0,0
32,123000,MORTGAGE,16.0,VENTURE,15200,15.95,0,0.12,Y,9,0,26341,0,0
27,123996,MORTGAGE,11.0,MEDICAL,6500,8.0,0,0.05,N,6,1,26350,0,0
29,124000,MORTGAGE,11.0,HOMEIMPROVEMENT,2000,5.42,0,0.02,N,7,1,26353,0,0
33,124000,OWN,10.0,PERSONAL,23500,14.96,0,0.19,Y,6,0,26357,0,0
28,124800,MORTGAGE,1.0,VENTURE,15000,12.53,0,0.12,Y,5,0,26363,0,0
31,124992,MORTGAGE,15.0,DEBTCONSOLIDATION,24000,8.49,0,0.19,N,5,1,26364,0,0
29,125000,MORTGAGE,6.0,VENTURE,3400,9.91,0,0.03,N,7,1,26366,0,0
30,125000,MORTGAGE,14.0,VENTURE,7000,10.99,0,0.06,N,7,1,26368,0,0
31,125000,OWN,5.0,MEDICAL,30000,7.51,0,0.24,N,9,1,26371,0,0
33,125000,MORTGAGE,17.0,MEDICAL,8800,10.59,0,0.07,N,7,1,26378,0,0
29,26000,RENT,2.0,VENTURE,1500,12.99,0,0.06,Y,6,0,26384,0,0
28,54996,RENT,8.0,PERSONAL,15000,14.09,0,0.27,Y,9,0,26391,0,0
29,125000,MORTGAGE,5.0,PERSONAL,12000,5.79,0,0.1,N,7,1,26394,0,0
32,125000,MORTGAGE,2.0,PERSONAL,20000,11.12,0,0.16,N,9,1,26397,0,0
28,125000,MORTGAGE,13.0,VENTURE,15000,10.25,0,0.12,N,7,1,26409,0,0
27,125000,OWN,7.0,PERSONAL,13200,11.14,0,0.11,N,8,1,26413,0,0
28,125000,MORTGAGE,8.0,EDUCATION,8000,11.14,0,0.06,N,10,1,26416,0,0
27,125000,MORTGAGE,7.0,HOMEIMPROVEMENT,20000,10.99,0,0.16,Y,5,0,26419,0,0
30,96053,MORTGAGE,15.0,MEDICAL,30000,15.62,1,0.27,N,5,1,26428,1,1
33,51500,RENT,2.0,MEDICAL,15000,14.42,1,0.29,N,10,1,26429,1,1
28,125600,MORTGAGE,0.0,PERSONAL,13800,7.88,0,0.11,N,6,1,26433,0,0
28,126000,MORTGAGE,2.0,HOMEIMPROVEMENT,12000,11.71,0,0.1,N,7,1,26434,0,0
28,126000,MORTGAGE,12.0,VENTURE,2000,9.99,0,0.02,N,10,1,26435,0,0
27,59200,RENT,4.0,DEBTCONSOLIDATION,15000,10.75,0,0.25,N,7,1,26448,0,0
30,54000,RENT,9.0,HOMEIMPROVEMENT,15000,14.27,1,0.28,Y,8,0,26452,1,1
27,116000,MORTGAGE,0.0,EDUCATION,3500,12.53,1,0.03,N,10,1,26463,1,0
29,129996,MORTGAGE,0.0,EDUCATION,30000,18.79,0,0.23,N,8,1,26473,0,1
30,130000,MORTGAGE,8.0,VENTURE,27000,11.71,0,0.21,N,6,1,26476,0,0
35,60000,RENT,18.0,HOMEIMPROVEMENT,15000,13.43,0,0.25,N,5,1,26480,0,0
27,130000,MORTGAGE,11.0,DEBTCONSOLIDATION,10200,7.51,0,0.08,N,6,1,26482,0,0
34,130000,MORTGAGE,5.0,DEBTCONSOLIDATION,20000,10.65,0,0.15,N,10,1,26487,0,0
34,60000,RENT,2.0,MEDICAL,15000,7.88,0,0.25,N,7,1,26492,0,0
28,130000,MORTGAGE,12.0,PERSONAL,13000,10.75,0,0.1,N,10,1,26510,0,0
32,118000,MORTGAGE,3.0,DEBTCONSOLIDATION,8875,14.84,1,0.08,N,5,1,26511,1,1
31,55200,RENT,5.0,MEDICAL,15000,15.58,1,0.27,Y,10,0,26513,1,1
34,130000,MORTGAGE,5.0,HOMEIMPROVEMENT,5000,17.56,0,0.04,N,7,1,26516,0,0
34,64000,RENT,5.0,EDUCATION,15000,10.25,0,0.23,N,8,1,26542,0,0
29,130900,MORTGAGE,11.0,VENTURE,4800,11.71,0,0.04,N,9,1,26544,0,0
28,132000,MORTGAGE,5.0,DEBTCONSOLIDATION,25000,9.99,0,0.19,N,10,1,26554,0,0
29,65000,RENT,5.0,VENTURE,15000,11.83,0,0.23,N,9,1,26559,0,0
31,121000,MORTGAGE,2.0,VENTURE,12000,16.29,1,0.1,Y,6,0,26560,1,0
34,135000,MORTGAGE,2.0,PERSONAL,15000,5.42,0,0.11,N,6,1,26575,0,0
32,135000,MORTGAGE,1.0,DEBTCONSOLIDATION,16000,10.99,0,0.12,N,10,1,26581,0,0
31,135000,MORTGAGE,2.0,MEDICAL,20000,11.36,0,0.15,N,9,1,26590,0,0
33,135000,MORTGAGE,0.0,VENTURE,10000,7.51,0,0.07,N,10,1,26591,0,0
27,104550,MORTGAGE,0.0,MEDICAL,23000,18.43,1,0.19,N,9,1,26596,1,1
32,70000,RENT,2.0,MEDICAL,15000,14.27,0,0.21,Y,5,0,26600,0,0
27,123000,OWN,1.0,HOMEIMPROVEMENT,22350,14.07,1,0.18,Y,6,0,26607,1,0
30,137057,MORTGAGE,13.0,VENTURE,4750,12.18,0,0.03,N,7,1,26620,0,0
27,137720,MORTGAGE,6.0,DEBTCONSOLIDATION,13000,7.14,0,0.09,N,9,1,26621,0,0
30,139008,MORTGAGE,2.0,EDUCATION,15000,13.47,0,0.11,N,6,1,26634,0,0
30,140000,MORTGAGE,6.0,PERSONAL,5000,8.9,0,0.04,N,6,1,26643,0,0
27,140000,MORTGAGE,7.0,PERSONAL,18000,7.9,0,0.13,N,9,1,26645,0,0
34,128000,MORTGAGE,14.0,HOMEIMPROVEMENT,12325,8.49,1,0.1,N,5,1,26656,1,0
28,140000,MORTGAGE,12.0,MEDICAL,15000,8.88,0,0.11,N,5,1,26669,0,0
32,140000,MORTGAGE,0.0,HOMEIMPROVEMENT,18000,6.17,0,0.13,N,5,1,26670,0,0
34,140000,MORTGAGE,17.0,VENTURE,12000,15.21,0,0.09,Y,10,0,26674,0,0
31,74028,RENT,5.0,EDUCATION,15000,10.59,0,0.2,N,9,1,26679,0,0
34,128000,OWN,0.0,DEBTCONSOLIDATION,25000,17.39,1,0.2,N,5,1,26687,1,1
30,108800,MORTGAGE,2.0,MEDICAL,15000,16.35,1,0.12,N,8,1,26688,1,1
27,140000,MORTGAGE,2.0,EDUCATION,14000,10.99,0,0.1,N,5,1,26692,0,0
27,140004,MORTGAGE,11.0,VENTURE,9800,5.42,0,0.07,N,6,1,26695,0,0
28,142000,MORTGAGE,3.0,EDUCATION,18000,10.38,0,0.13,N,8,1,26706,0,0
27,75000,RENT,7.0,VENTURE,15000,11.14,0,0.2,N,6,1,26712,0,0
27,144000,MORTGAGE,11.0,EDUCATION,16000,16.77,0,0.11,Y,6,0,26717,0,0
35,144000,MORTGAGE,0.0,EDUCATION,35000,10.99,0,0.24,N,9,1,26721,0,0
29,144000,MORTGAGE,13.0,VENTURE,16000,6.62,0,0.11,N,9,1,26722,0,0
28,144000,OWN,11.0,MEDICAL,7000,15.99,0,0.05,Y,10,0,26725,0,0
29,144000,MORTGAGE,4.0,DEBTCONSOLIDATION,5000,13.06,0,0.03,N,7,1,26730,0,0
29,20000,OWN,0.0,VENTURE,3000,8.0,0,0.15,N,5,1,26743,0,0
28,80000,RENT,0.0,MEDICAL,15000,13.49,0,0.19,N,5,1,26749,0,0
29,145000,MORTGAGE,0.0,VENTURE,25000,10.08,0,0.17,N,8,1,26750,0,0
27,145986,MORTGAGE,2.0,MEDICAL,5500,5.42,0,0.04,N,6,1,26752,0,0
34,113900,MORTGAGE,5.0,MEDICAL,35000,18.64,1,0.26,N,10,1,26753,1,1
29,146000,MORTGAGE,12.0,MEDICAL,3800,6.39,0,0.03,N,6,1,26755,0,0
29,80000,RENT,13.0,MEDICAL,15000,10.37,0,0.19,N,8,1,26757,0,0
27,19200,OWN,3.0,PERSONAL,8000,8.9,1,0.42,N,8,1,26760,1,1
33,148000,MORTGAGE,17.0,VENTURE,8000,13.98,0,0.05,Y,5,0,26763,0,0
29,136000,MORTGAGE,4.0,DEBTCONSOLIDATION,7775,14.96,1,0.06,Y,5,0,26764,1,1
32,84000,RENT,7.0,DEBTCONSOLIDATION,15000,10.99,0,0.18,N,7,1,26769,0,0
34,150000,MORTGAGE,18.0,DEBTCONSOLIDATION,6000,6.03,0,0.04,N,10,1,26772,0,0
34,138000,MORTGAGE,18.0,HOMEIMPROVEMENT,2400,19.91,1,0.02,Y,7,0,26774,1,0
32,150000,OWN,3.0,HOMEIMPROVEMENT,8000,10.99,0,0.05,Y,6,0,26779,0,0
32,150000,MORTGAGE,17.0,VENTURE,12000,12.99,0,0.08,Y,9,0,26780,0,0
32,150000,MORTGAGE,16.0,PERSONAL,6000,7.49,0,0.04,N,9,1,26787,0,0
29,87000,RENT,1.0,HOMEIMPROVEMENT,15000,10.59,0,0.17,N,6,1,26794,0,0
30,150000,OWN,5.0,PERSONAL,5425,10.99,0,0.04,Y,5,0,26795,0,0
31,18996,OWN,6.0,HOMEIMPROVEMENT,7000,10.99,1,0.37,N,8,1,26801,1,1
29,150000,MORTGAGE,0.0,HOMEIMPROVEMENT,10700,14.22,0,0.07,N,9,1,26813,0,0
28,150000,MORTGAGE,5.0,HOMEIMPROVEMENT,15000,7.88,0,0.1,N,6,1,26815,0,0
34,90000,RENT,15.0,VENTURE,15000,11.12,0,0.17,N,5,1,26816,0,0
30,138000,MORTGAGE,3.0,EDUCATION,23975,17.93,1,0.17,N,7,1,26817,1,1
33,150000,OWN,17.0,PERSONAL,20000,11.48,0,0.13,N,7,1,26822,0,0
28,150000,MORTGAGE,12.0,HOMEIMPROVEMENT,15000,11.89,0,0.1,N,9,1,26830,0,0
27,150000,MORTGAGE,11.0,PERSONAL,9000,9.63,0,0.06,N,10,1,26834,0,0
28,18000,OWN,12.0,VENTURE,3500,14.22,1,0.19,N,5,1,26851,1,1
28,143000,MORTGAGE,5.0,HOMEIMPROVEMENT,8275,16.49,1,0.06,Y,7,0,26860,1,0
32,155000,MORTGAGE,8.0,MEDICAL,8000,10.99,0,0.05,Y,6,0,26864,0,0
32,155004,MORTGAGE,9.0,VENTURE,15000,8.49,0,0.1,N,8,1,26866,0,0
29,158000,OWN,13.0,EDUCATION,11000,8.49,0,0.07,N,6,1,26882,0,0
29,38000,RENT,3.0,PERSONAL,15500,12.41,1,0.41,N,6,1,26889,1,1
27,148000,MORTGAGE,1.0,HOMEIMPROVEMENT,28000,12.99,1,0.19,Y,6,0,26891,1,0
33,160000,MORTGAGE,3.0,PERSONAL,22000,10.75,0,0.14,N,8,1,26896,0,0
35,148000,MORTGAGE,19.0,DEBTCONSOLIDATION,25000,14.62,1,0.17,Y,10,0,26904,1,1
31,168000,MORTGAGE,2.0,VENTURE,15500,9.25,0,0.09,N,7,1,26921,0,0
29,74000,RENT,3.0,HOMEIMPROVEMENT,16000,13.11,1,0.22,Y,5,0,26923,1,1
33,158000,MORTGAGE,11.0,PERSONAL,15000,16.32,1,0.09,Y,5,0,26929,1,0
28,170000,MORTGAGE,4.0,EDUCATION,20000,10.99,0,0.12,Y,10,0,26931,0,0
28,170000,MORTGAGE,3.0,MEDICAL,4000,10.99,0,0.02,N,10,1,26932,0,0
30,172000,MORTGAGE,13.0,VENTURE,20000,10.99,0,0.12,N,8,1,26936,0,0
27,90000,RENT,11.0,HOMEIMPROVEMENT,16000,8.88,0,0.18,N,9,1,26947,0,0
27,175000,MORTGAGE,11.0,HOMEIMPROVEMENT,11500,7.51,0,0.07,N,7,1,26948,0,0
30,175000,MORTGAGE,15.0,VENTURE,25000,10.99,0,0.14,Y,10,0,26952,0,0
31,70550,RENT,2.0,MEDICAL,16000,17.49,1,0.19,N,8,1,26959,1,1
31,179000,MORTGAGE,13.0,MEDICAL,11200,14.27,0,0.06,N,5,1,26961,0,0
30,180000,MORTGAGE,13.0,PERSONAL,28000,10.65,0,0.16,N,6,1,26964,0,0
27,180000,MORTGAGE,7.0,HOMEIMPROVEMENT,16000,10.99,0,0.09,N,8,1,26965,0,0
32,180000,MORTGAGE,2.0,PERSONAL,15600,10.99,0,0.09,Y,10,0,26970,0,0
27,189000,MORTGAGE,2.0,VENTURE,5125,14.84,0,0.03,Y,6,0,26978,0,1
34,195000,MORTGAGE,14.0,VENTURE,6000,14.27,0,0.03,N,8,1,26982,0,0
30,198171,MORTGAGE,4.0,DEBTCONSOLIDATION,5000,5.79,0,0.03,N,6,1,26985,0,0
31,200000,MORTGAGE,1.0,MEDICAL,7800,9.63,0,0.04,N,8,1,26988,0,0
32,188000,MORTGAGE,0.0,EDUCATION,10000,10.71,1,0.05,N,7,1,26996,1,0
32,130000,RENT,0.0,PERSONAL,16000,10.99,0,0.12,N,10,1,27000,0,0
31,201000,MORTGAGE,3.0,HOMEIMPROVEMENT,15000,11.12,0,0.07,N,9,1,27003,0,0
31,215000,MORTGAGE,2.0,MEDICAL,15000,10.99,0,0.07,N,10,1,27013,0,0
34,220000,MORTGAGE,6.0,DEBTCONSOLIDATION,7350,11.99,0,0.03,N,6,1,27016,0,0
30,35576,RENT,14.0,EDUCATION,19000,13.72,1,0.53,N,7,1,27026,1,1
27,228000,MORTGAGE,12.0,HOMEIMPROVEMENT,6000,7.14,0,0.03,N,6,1,27029,0,0
33,235000,MORTGAGE,3.0,EDUCATION,25000,10.62,0,0.11,N,6,1,27036,0,0
27,244000,OTHER,0.0,VENTURE,15000,14.42,0,0.06,Y,5,0,27046,0,0
29,249999,MORTGAGE,2.0,EDUCATION,25000,6.62,0,0.1,N,9,1,27049,0,0
32,262000,MORTGAGE,12.0,MEDICAL,12800,9.91,0,0.05,N,8,1,27057,0,0
30,253000,MORTGAGE,3.0,DEBTCONSOLIDATION,24000,14.96,1,0.09,N,7,1,27059,1,0
29,265000,MORTGAGE,2.0,PERSONAL,25000,11.26,0,0.09,N,10,1,27060,0,0
30,275000,MORTGAGE,14.0,EDUCATION,7000,11.71,0,0.03,N,10,1,27062,0,0
27,90000,RENT,4.0,HOMEIMPROVEMENT,19200,6.99,0,0.21,N,8,1,27064,0,0
31,294000,MORTGAGE,7.0,VENTURE,12000,8.94,0,0.04,N,6,1,27070,0,0
30,300000,MORTGAGE,14.0,MEDICAL,20000,11.58,0,0.07,N,9,1,27080,0,0
33,320000,MORTGAGE,2.0,VENTURE,14000,7.91,0,0.04,N,5,1,27084,0,0
31,325000,MORTGAGE,4.0,MEDICAL,10000,5.99,0,0.03,N,7,1,27085,0,0
34,357000,MORTGAGE,3.0,HOMEIMPROVEMENT,14000,18.64,0,0.04,Y,9,0,27089,0,0
35,415000,MORTGAGE,2.0,HOMEIMPROVEMENT,15500,16.45,0,0.04,Y,10,0,27093,0,0
33,10080,OWN,11.0,VENTURE,7200,6.03,1,0.71,N,8,1,27100,1,1
31,741600,MORTGAGE,3.0,MEDICAL,12000,10.25,0,0.02,N,6,1,27104,0,0
29,8472,RENT,2.0,PERSONAL,3000,7.49,1,0.35,N,7,1,27110,1,1
28,8000,RENT,1.0,HOMEIMPROVEMENT,4750,11.12,1,0.59,N,5,1,27111,1,1
29,6000,RENT,0.0,HOMEIMPROVEMENT,3250,8.59,1,0.54,N,9,1,27113,1,1
29,46000,MORTGAGE,3.0,PERSONAL,6000,11.49,0,0.13,N,8,1,27121,0,0
29,50000,OWN,3.0,MEDICAL,4200,9.91,0,0.08,N,6,1,27129,0,0
35,21340,RENT,0.0,DEBTCONSOLIDATION,8000,11.14,1,0.37,N,7,1,27130,1,1
30,97750,MORTGAGE,3.0,MEDICAL,20000,14.59,1,0.17,Y,8,0,27132,1,1
34,23000,OWN,2.0,VENTURE,2500,10.99,0,0.11,N,9,1,27133,0,0
29,68000,RENT,1.0,EDUCATION,10000,10.65,0,0.15,N,5,1,27134,0,0
32,45000,MORTGAGE,2.0,PERSONAL,8000,14.65,0,0.18,N,8,1,27141,0,0
27,52000,RENT,0.0,HOMEIMPROVEMENT,5100,10.37,0,0.1,N,7,1,27148,0,0
34,44000,OWN,2.0,EDUCATION,10000,13.43,0,0.23,Y,9,0,27154,0,0
32,82000,MORTGAGE,13.0,PERSONAL,10000,10.36,0,0.12,N,6,1,27161,0,0
29,67000,MORTGAGE,13.0,VENTURE,10000,7.14,0,0.15,N,8,1,27163,0,0
27,46800,MORTGAGE,5.0,EDUCATION,6000,9.99,0,0.13,N,6,1,27165,0,0
27,231252,MORTGAGE,1.0,PERSONAL,2000,9.91,0,0.01,N,10,1,27166,0,0
29,75000,MORTGAGE,9.0,PERSONAL,8000,11.99,0,0.11,N,8,1,27175,0,0
35,40000,OWN,5.0,VENTURE,8000,7.66,0,0.2,N,7,1,27178,0,0
29,34000,RENT,13.0,VENTURE,2000,14.72,0,0.06,N,5,1,27184,0,0
30,60000,MORTGAGE,8.0,MEDICAL,7400,13.11,0,0.12,N,8,1,27189,0,0
32,31000,RENT,0.0,EDUCATION,5000,11.49,1,0.16,N,8,1,27193,1,0
29,55000,MORTGAGE,9.0,HOMEIMPROVEMENT,5000,10.99,0,0.09,N,10,1,27194,0,0
27,156000,MORTGAGE,11.0,DEBTCONSOLIDATION,5000,6.54,0,0.03,N,5,1,27196,0,0
31,201000,MORTGAGE,3.0,PERSONAL,15000,11.12,0,0.07,N,5,1,27203,0,0
29,84000,MORTGAGE,1.0,HOMEIMPROVEMENT,20000,11.83,0,0.24,N,6,1,27205,0,0
32,40000,OWN,2.0,VENTURE,7000,12.68,0,0.17,N,5,1,27214,0,0
27,56525,MORTGAGE,4.0,MEDICAL,12000,15.95,1,0.18,N,10,1,27221,1,1
32,122004,MORTGAGE,13.0,MEDICAL,10000,8.59,0,0.08,N,10,1,27225,0,0
28,33000,RENT,12.0,PERSONAL,8000,14.65,1,0.24,N,9,1,27227,1,0
34,148750,RENT,3.0,MEDICAL,12000,7.9,1,0.07,N,8,1,27229,1,0
28,50000,RENT,2.0,EDUCATION,2000,16.89,1,0.04,N,5,1,27232,1,1
29,65000,RENT,4.0,PERSONAL,12000,16.49,0,0.18,N,7,1,27238,0,0
28,70000,MORTGAGE,13.0,MEDICAL,5000,6.99,0,0.07,N,9,1,27239,0,0
30,60000,RENT,8.0,MEDICAL,5000,10.99,0,0.08,N,8,1,27254,0,0
29,99000,RENT,3.0,PERSONAL,8000,12.99,0,0.08,Y,8,0,27255,0,0
32,101000,RENT,3.0,MEDICAL,20000,10.75,0,0.2,N,8,1,27274,0,0
27,49200,MORTGAGE,4.0,HOMEIMPROVEMENT,2500,5.42,0,0.05,N,10,1,27283,0,0
29,63000,RENT,5.0,PERSONAL,10000,15.33,0,0.16,Y,7,0,27290,0,0
27,45000,OWN,9.0,PERSONAL,12000,6.03,0,0.27,N,5,1,27295,0,0
30,110000,MORTGAGE,12.0,HOMEIMPROVEMENT,5000,10.99,0,0.05,N,7,1,27298,0,0
29,30000,MORTGAGE,3.0,MEDICAL,4000,10.99,0,0.13,N,7,1,27300,0,0
30,32004,OWN,4.0,VENTURE,5500,8.0,0,0.17,N,8,1,27311,0,0
28,71400,RENT,5.0,MEDICAL,5000,11.12,1,0.06,N,8,1,27316,1,0
35,82863,RENT,14.0,EDUCATION,11000,10.99,0,0.13,N,9,1,27317,0,0
29,61000,RENT,2.0,VENTURE,15000,14.96,1,0.25,N,10,1,27318,1,1
27,190000,RENT,5.0,VENTURE,22000,6.91,0,0.12,N,8,1,27319,0,0
28,65007,MORTGAGE,4.0,DEBTCONSOLIDATION,25000,18.62,1,0.38,Y,9,0,27329,1,1
27,44630,OWN,10.0,VENTURE,10825,10.99,0,0.24,N,6,1,27336,0,0
30,71000,RENT,8.0,VENTURE,8000,11.12,0,0.11,N,8,1,27337,0,0
27,106000,MORTGAGE,11.0,EDUCATION,4000,11.71,0,0.04,N,8,1,27338,0,0
33,125004,RENT,3.0,EDUCATION,12000,15.68,0,0.1,N,8,1,27343,0,0
28,43500,MORTGAGE,12.0,PERSONAL,4000,12.69,0,0.09,N,5,1,27346,0,0
31,66000,RENT,9.0,EDUCATION,2550,11.36,0,0.04,N,9,1,27348,0,0
33,54000,MORTGAGE,7.0,MEDICAL,32000,15.23,1,0.59,Y,7,0,27351,1,1
32,40000,RENT,2.0,PERSONAL,4000,9.99,0,0.1,N,8,1,27359,0,0
31,116400,RENT,3.0,PERSONAL,8900,10.0,0,0.08,N,5,1,27366,0,0
27,95000,MORTGAGE,11.0,VENTURE,18000,13.48,0,0.19,N,5,1,27377,0,0
27,40000,OWN,11.0,PERSONAL,6400,9.32,0,0.16,N,9,1,27379,0,0
28,86000,MORTGAGE,12.0,VENTURE,15600,5.99,0,0.18,N,7,1,27391,0,0
29,45000,OWN,0.0,MEDICAL,10000,17.58,0,0.22,Y,6,0,27393,0,0
32,44500,OWN,3.0,HOMEIMPROVEMENT,15000,7.51,0,0.34,N,5,1,27395,0,0
29,92000,RENT,2.0,PERSONAL,20000,13.72,0,0.22,Y,8,0,27401,0,0
33,72000,MORTGAGE,6.0,VENTURE,4250,5.42,0,0.06,N,5,1,27403,0,0
